Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.34;0.26;0.33;0.17;0.19;0.29;0.46;0.29;0.36;0.37;0.44;0.34;3.01
Price/Earnings;10.66;—;—;—;—;—;325.60;13.28;16.18;8.82;12.73;47.54;25.53
Price/Cash Flow;12.50;6.58;24.66;—;11.33;4.70;220.54;7.27;17.39;4.23;4.32;32.42;17.03
Price/Book;0.69;0.78;1.04;0.85;1.04;1.87;3.17;1.78;2.16;2.04;2.33;2.15;4.19
Price/Forward Earnings;12.71;16.89;-294.12;33.67;16.05;28.17;16.61;8.93;—;—;7.32;19.26;—
PEG Ratio;1.06;1.54;—;3.06;1.46;2.56;1.51;0.81;—;—;—;1.81;—
Earnings Yield %;9.38;-2.62;-11.68;-57.43;-23.03;-13.48;0.31;7.53;6.18;11.34;7.85;2.61;—
Enterprise Value (Mil);118.16;135.88;190.15;140.92;144.29;180.11;463.46;281.75;403.91;861.92;934.63;444.31;—
Enterprise Value/EBIT;3.20;7.52;—;—;—;267.22;34.74;6.89;10.40;11.30;8.90;849.29;—
Enterprise Value/EBITDA;2.20;3.67;—;—;—;10.71;15.23;4.92;7.29;7.88;6.78;10.27;—
