Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;6.10;6.26;6.05;5.45;5.22;4.88;4.72;5.74;4.37;2.98;4.90;4.64;3.07
Price/Earnings;21.69;25.50;30.22;28.22;21.63;18.01;20.83;12.05;10.30;9.10;11.68;14.51;25.84
Price/Cash Flow;11.91;11.35;10.31;9.13;8.46;7.47;8.53;10.37;7.63;5.09;7.62;8.01;17.36
Price/Book;15.49;5.30;4.89;5.26;6.22;6.93;8.90;6.74;5.77;4.10;6.00;6.07;4.27
Price/Forward Earnings;18.21;21.83;24.51;21.55;18.94;15.53;17.12;15.80;12.27;7.43;11.06;14.68;—
PEG Ratio;2.91;4.50;4.59;1.49;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.61;3.92;3.31;3.54;4.62;5.55;4.80;8.30;9.71;10.99;8.56;8.11;—
Enterprise Value (Bil);1.72;2.73;2.69;2.60;2.77;3.08;3.33;4.42;3.84;3.00;3.88;3.70;—
Enterprise Value/EBIT;16.51;19.95;18.60;18.40;16.16;14.23;15.50;14.97;12.36;12.51;14.15;14.60;—
Enterprise Value/EBITDA;12.65;14.04;12.94;12.69;11.90;10.97;11.41;11.31;9.43;8.83;10.35;10.99;—
