Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.96;0.86;0.86;1.09;1.05;1.74;1.29;1.69;1.23;1.04;4.94;1.48;3.07
Price/Earnings;22.12;15.59;19.04;19.69;20.40;33.87;19.68;14.26;22.69;—;21.38;20.26;25.84
Price/Cash Flow;5.97;5.14;5.23;8.27;6.50;9.61;8.74;8.35;6.64;—;9.21;8.19;17.36
Price/Book;1.06;1.00;1.11;1.48;1.45;2.27;1.83;2.32;1.58;0.78;1.40;1.70;4.27
Price/Forward Earnings;17.15;9.29;9.60;21.10;15.80;22.17;17.30;19.84;18.69;-10.06;—;22.20;—
PEG Ratio;—;—;—;1.41;1.05;1.48;1.15;1.32;1.25;—;—;1.27;—
Earnings Yield %;4.52;6.42;5.25;5.08;4.90;2.95;5.08;7.01;4.41;-19.21;-21.58;1.37;—
Enterprise Value (Bil);0.60;0.60;0.61;0.76;0.76;1.12;1.11;1.41;1.48;0.99;1.23;1.21;—
Enterprise Value/EBIT;16.32;12.63;13.20;15.40;14.76;21.71;15.10;15.88;22.29;—;24.77;18.29;—
Enterprise Value/EBITDA;8.41;7.36;7.63;8.87;8.28;12.13;9.09;9.66;10.69;—;23.63;10.85;—
