Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.90;1.70;2.42;2.40;3.67;4.55;4.97;4.35;5.66;6.77;6.83;5.35;3.07
Price/Earnings;27.08;18.80;21.30;20.73;29.39;32.40;38.63;40.30;51.47;45.33;45.75;42.38;25.84
Price/Cash Flow;25.84;10.07;15.28;15.35;25.78;28.81;33.20;30.68;31.99;28.34;28.03;31.19;17.36
Price/Book;4.03;3.70;7.24;6.76;6.21;8.50;8.35;7.30;9.20;10.09;8.88;8.88;4.27
Price/Forward Earnings;24.39;18.08;25.00;—;24.94;29.76;28.65;31.06;—;—;—;30.35;—
PEG Ratio;1.81;1.81;2.50;—;2.08;2.48;1.91;—;—;—;—;2.08;—
Earnings Yield %;3.69;7.98;4.69;4.82;3.40;3.09;2.59;2.48;1.94;2.21;2.19;2.44;—
Enterprise Value (Bil);0.52;0.50;1.15;1.17;1.18;1.70;1.89;1.81;2.54;3.41;3.21;2.30;—
Enterprise Value/EBIT;17.98;11.33;20.40;17.47;17.19;20.82;25.00;31.42;39.92;33.58;36.59;30.75;—
Enterprise Value/EBITDA;13.09;8.70;16.66;14.88;14.73;18.02;20.97;24.32;29.53;27.13;27.98;24.47;—
