Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;12.14;10.69;10.09;10.47;22.37;17.72;—;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;—;—;—;—;—;618.15;—;155.67;107.81;156.27;87.25;—;17.36
Price/Book;—;—;—;—;—;9.29;5.88;6.94;7.27;18.45;19.46;—;4.27
Price/Forward Earnings;—;—;—;—;—;—;—;416.67;79.37;256.41;250.00;—;—
PEG Ratio;—;—;—;—;—;—;—;4.10;1.59;10.26;10.12;—;—
Earnings Yield %;—;—;—;—;—;-2.25;-2.76;-1.32;-1.11;-0.52;-1.12;-1.49;—
Enterprise Value (Bil);—;—;—;—;—;1.46;1.63;2.11;2.68;7.58;6.53;3.10;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-78.24;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;910.14;1,110.90;—;—
