Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;9.24;6.80;7.54;7.93;7.26;8.22;8.58;8.94;10.93;15.16;20.22;10.52;1.50
Price/Earnings;46.91;32.01;35.09;37.60;35.27;39.51;40.49;38.42;48.14;83.30;93.22;49.61;24.83
Price/Cash Flow;32.78;30.72;32.88;32.45;31.05;31.21;28.65;30.45;39.86;60.94;78.65;38.26;11.13
Price/Book;10.96;10.05;11.21;10.36;10.08;10.55;10.18;10.55;12.05;14.51;17.45;11.53;1.87
Price/Forward Earnings;39.84;28.01;29.59;30.96;29.50;33.00;36.36;34.01;41.32;55.87;71.43;43.59;—
PEG Ratio;2.61;2.17;2.80;2.62;2.73;—;3.51;3.38;5.35;7.22;5.13;4.87;—
Earnings Yield %;2.13;3.12;2.85;2.66;2.84;2.53;2.47;2.60;2.08;1.20;1.07;2.12;—
Enterprise Value (Bil);23.44;22.90;26.87;29.85;31.62;39.32;44.08;47.86;67.01;89.81;125.71;58.92;—
Enterprise Value/EBIT;29.98;20.79;22.91;24.20;22.83;24.90;24.61;23.54;30.68;53.87;62.27;31.38;—
Enterprise Value/EBITDA;26.51;18.79;20.70;21.72;20.46;22.26;22.02;21.36;27.74;41.65;49.63;27.00;—
