Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.24;0.45;0.70;0.89;0.97;1.13;0.99;0.63;0.44;0.18;0.58;0.65;3.07
Price/Earnings;—;—;—;36.36;—;6.58;24.92;—;—;—;—;26.44;25.84
Price/Cash Flow;5.61;12.18;14.29;11.35;12.48;30.64;11.89;138.96;8.48;5.63;8.39;27.43;17.36
Price/Book;1.02;3.56;4.58;4.15;5.95;3.32;2.51;1.78;1.60;0.79;2.72;2.04;4.27
Price/Forward Earnings;11.24;28.33;80.65;26.74;27.10;34.60;—;129.87;-45.66;-4.49;—;—;—
PEG Ratio;—;1.42;4.03;1.34;0.54;1.15;—;16.20;—;—;—;—;—
Earnings Yield %;-45.16;-9.70;-2.67;2.75;-0.59;15.20;4.01;-5.74;-26.03;-60.39;-21.94;-13.02;—
Enterprise Value (Mil);144.56;249.24;389.67;472.59;502.43;618.73;564.88;493.18;352.75;170.39;328.74;427.38;—
Enterprise Value/EBIT;—;—;—;32.52;—;42.74;14.75;—;—;—;34.15;151.71;—
Enterprise Value/EBITDA;—;19.93;—;11.61;23.83;17.70;8.90;17.53;19.61;—;42.31;21.19;—
