Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.84;2.47;1.68;0.88;0.77;0.95;0.85;0.55;0.77;0.35;0.44;0.75;1.76
Price/Earnings;30.21;24.73;10.18;16.65;—;—;—;—;—;—;—;15.18;17.62
Price/Cash Flow;5.54;5.02;3.46;1.84;1.80;2.12;2.45;1.11;1.34;0.56;0.79;1.74;9.46
Price/Book;1.34;1.98;1.23;0.60;0.59;0.86;0.63;0.61;1.07;0.52;0.60;0.79;2.05
Price/Forward Earnings;14.08;—;—;—;—;-8.24;-26.81;—;—;—;—;16.17;—
PEG Ratio;4.31;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;3.31;—;—;—;—;-62.12;-79.30;—;—;—;-112.65;-69.32;—
Enterprise Value (Bil);17.54;—;—;—;—;18.03;15.63;—;—;—;11.46;15.75;—
Enterprise Value/EBIT;21.88;—;—;—;—;—;—;—;—;—;45.39;3.83;—
Enterprise Value/EBITDA;5.46;—;—;—;—;220.80;7.13;—;—;—;4.24;28.16;—
