Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.25;2.66;3.85;3.60;3.10;3.82;4.30;5.96;7.63;10.17;11.49;6.51;3.07
Price/Earnings;34.20;27.98;37.88;33.56;27.59;33.69;35.27;40.78;47.76;57.82;75.37;44.69;25.84
Price/Cash Flow;19.80;17.21;29.44;21.37;21.32;21.11;23.83;32.24;35.85;44.43;47.16;32.48;17.36
Price/Book;3.97;3.30;6.35;5.75;4.49;5.39;6.87;7.37;9.21;9.04;9.01;7.75;4.27
Price/Forward Earnings;25.58;20.92;30.49;30.30;24.88;30.77;39.84;37.04;41.84;58.48;53.48;43.62;—
PEG Ratio;1.31;1.40;2.03;2.02;1.67;2.46;—;1.94;2.54;4.36;4.98;2.32;—
Earnings Yield %;2.92;3.57;2.64;2.98;3.62;2.97;2.84;2.45;2.09;1.73;1.33;2.37;—
Enterprise Value (Bil);2.01;2.08;3.58;3.81;3.76;5.24;7.82;9.62;13.88;17.01;18.24;10.88;—
Enterprise Value/EBIT;14.48;12.71;19.42;18.68;16.39;19.73;25.41;25.57;30.20;44.99;54.18;29.88;—
Enterprise Value/EBITDA;12.77;10.70;16.19;15.14;13.56;16.08;20.99;21.22;25.56;36.45;42.63;24.64;—
