Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.08;0.98;1.00;0.89;0.52;0.72;0.87;0.81;1.00;0.87;1.29;0.90;3.07
Price/Earnings;18.92;12.57;16.70;28.57;11.97;16.75;20.97;9.67;19.63;—;12.73;19.42;25.84
Price/Cash Flow;7.27;36.36;10.34;42.33;9.44;5.66;15.63;8.77;11.43;7.01;8.27;9.97;17.36
Price/Book;2.15;1.88;1.73;1.84;1.21;1.57;1.77;1.60;2.04;2.23;3.14;1.98;4.27
Price/Forward Earnings;13.62;11.71;12.58;12.18;10.13;—;12.90;11.27;13.39;20.66;13.44;13.74;—
PEG Ratio;1.11;1.06;1.05;0.81;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.28;7.96;5.99;3.50;8.35;5.97;4.77;10.34;5.10;-5.75;7.85;4.21;—
Enterprise Value (Bil);1.88;2.15;1.98;2.76;2.05;2.46;3.07;3.09;4.38;3.78;3.18;3.37;—
Enterprise Value/EBIT;10.01;7.60;9.23;20.34;8.69;10.06;13.18;12.49;15.72;—;9.69;13.64;—
Enterprise Value/EBITDA;2.42;2.43;2.36;2.91;1.45;1.61;1.89;1.61;1.98;2.17;1.56;1.83;—
