Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.00;1.87;2.02;2.29;2.11;2.30;2.52;2.51;2.64;2.78;3.09;2.55;3.07
Price/Earnings;15.94;21.20;20.98;18.99;20.75;19.55;21.62;21.00;19.04;33.42;57.85;24.53;25.84
Price/Cash Flow;7.55;7.03;7.79;9.00;7.32;7.79;9.49;8.30;9.24;7.20;7.91;8.36;17.36
Price/Book;1.28;1.10;1.18;1.43;1.23;1.34;1.41;1.46;1.50;1.60;1.66;1.45;4.27
Price/Forward Earnings;15.36;12.97;13.62;17.39;14.99;16.84;17.39;17.30;17.70;17.42;19.12;17.49;—
PEG Ratio;3.20;1.79;2.31;3.46;3.69;5.23;1.94;3.47;4.03;4.24;3.84;3.43;—
Earnings Yield %;6.27;4.72;4.77;5.27;4.82;5.11;4.62;4.76;5.25;2.99;1.73;4.52;—
Enterprise Value (Bil);47.01;83.77;87.75;98.78;90.37;97.47;111.91;119.29;130.28;137.59;143.90;119.79;—
Enterprise Value/EBIT;13.13;22.68;17.61;15.96;15.74;16.70;19.06;21.43;21.63;34.05;48.24;23.46;—
Enterprise Value/EBITDA;8.39;13.20;10.79;10.19;9.73;10.14;11.31;11.85;11.73;14.53;16.82;12.10;—
