Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.60;0.64;1.06;1.40;1.51;1.52;1.89;1.39;1.90;1.56;1.62;1.71;3.07
Price/Earnings;10.04;11.04;16.02;19.47;19.27;18.81;26.04;24.80;18.51;15.16;15.27;22.80;25.84
Price/Cash Flow;8.81;19.42;21.19;12.46;19.49;13.17;16.48;30.94;13.78;12.72;14.05;17.19;17.36
Price/Book;8.88;759.62;37.37;13.30;23.54;31.09;43.61;78.02;28.11;20.07;16.80;49.74;4.27
Price/Forward Earnings;10.38;10.58;14.14;16.58;17.67;19.42;24.21;13.42;15.77;13.44;14.39;17.87;—
PEG Ratio;1.36;2.11;2.26;2.16;2.84;2.99;3.53;1.05;1.49;2.15;4.08;2.59;—
Earnings Yield %;9.96;9.06;6.24;5.14;5.19;5.32;3.84;4.03;5.40;6.59;6.55;4.93;—
Enterprise Value (Bil);28.65;34.04;51.21;64.05;71.34;84.64;103.38;87.41;120.43;108.48;115.26;104.71;—
Enterprise Value/EBIT;6.96;7.64;10.84;12.60;12.96;14.17;18.87;13.20;15.93;12.79;12.81;15.43;—
Enterprise Value/EBITDA;5.82;6.25;8.98;10.51;10.98;11.82;15.46;11.22;13.79;11.15;11.16;13.08;—
