Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.83;2.54;3.41;3.24;3.61;3.95;4.18;4.27;5.18;5.22;5.91;4.50;3.07
Price/Earnings;21.02;20.41;28.25;26.22;28.33;30.77;29.74;33.79;31.40;30.59;34.98;31.23;25.84
Price/Cash Flow;14.94;18.03;22.79;18.99;24.66;22.55;25.71;23.95;25.04;24.71;26.88;24.02;17.36
Price/Book;4.39;4.31;6.28;6.83;8.39;10.86;13.12;12.22;13.73;12.99;15.11;12.70;4.27
Price/Forward Earnings;17.86;17.54;25.06;28.49;25.00;28.09;30.03;24.94;27.93;32.89;30.96;27.52;—
PEG Ratio;1.77;1.84;2.63;2.85;2.50;2.76;2.63;—;3.07;4.11;3.61;2.81;—
Earnings Yield %;4.76;4.90;3.54;3.81;3.53;3.25;3.36;2.96;3.18;3.27;2.86;3.28;—
Enterprise Value (Bil);25.15;26.17;39.70;37.29;37.64;45.56;51.61;57.71;74.57;76.14;86.20;60.52;—
Enterprise Value/EBIT;12.81;12.50;18.69;16.01;17.63;19.56;19.56;24.41;23.07;23.14;26.49;21.67;—
Enterprise Value/EBITDA;11.00;10.83;16.25;13.96;15.60;17.34;17.41;20.96;20.38;20.12;22.91;19.10;—
