Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.28;0.23;0.60;0.66;0.95;0.87;0.85;0.45;0.44;0.57;0.56;0.63;1.50
Price/Earnings;35.45;6.38;17.03;16.63;17.15;16.66;15.40;6.68;7.90;—;10.91;11.77;24.83
Price/Cash Flow;2.93;2.58;6.50;7.76;9.25;8.74;8.25;4.18;4.95;89.91;9.74;16.31;11.13
Price/Book;1.43;1.52;3.64;3.56;3.75;3.43;3.63;1.62;1.71;2.38;2.12;2.48;1.87
Price/Forward Earnings;5.40;5.75;11.45;11.90;13.35;11.51;11.36;—;—;—;—;11.37;—
PEG Ratio;3.60;0.71;1.41;1.46;—;—;—;—;—;—;—;—;—
Earnings Yield %;2.82;15.67;5.87;6.01;5.83;6.00;6.49;14.97;12.65;-7.34;-6.31;6.36;—
Enterprise Value (Bil);1.61;1.65;3.44;3.85;4.77;4.85;6.31;4.07;4.74;5.61;4.80;5.06;—
Enterprise Value/EBIT;6.41;6.07;12.15;11.44;12.74;12.03;11.96;6.83;7.12;—;8.21;9.59;—
Enterprise Value/EBITDA;3.87;3.53;7.13;7.00;8.10;7.67;7.56;4.51;4.22;10.22;9.02;6.61;—
