Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.01;0.98;1.33;0.96;0.75;1.31;1.23;1.04;1.14;0.96;1.14;1.12;3.01
Price/Earnings;16.64;—;49.27;14.78;13.09;28.77;22.40;15.09;18.57;14.09;15.16;19.36;25.53
Price/Cash Flow;6.84;6.86;8.45;6.29;6.16;10.95;11.50;9.46;15.22;6.43;8.07;10.48;17.03
Price/Book;1.46;1.52;2.13;1.49;1.51;2.48;2.23;1.85;2.13;1.75;2.05;2.05;4.19
Price/Forward Earnings;16.42;12.97;16.56;14.33;15.53;19.96;19.19;15.48;18.18;14.47;15.34;17.84;—
PEG Ratio;3.91;1.85;1.84;1.59;1.73;1.60;—;—;—;—;—;1.79;—
Earnings Yield %;6.01;-0.38;2.03;6.77;7.64;3.48;4.46;6.63;5.39;7.10;6.59;5.46;—
Enterprise Value (Bil);5.37;5.75;7.75;6.56;5.81;7.48;6.95;6.52;8.39;7.68;8.71;7.15;—
Enterprise Value/EBIT;12.15;184.10;31.66;12.26;12.87;22.58;16.60;15.71;17.61;14.06;14.42;16.70;—
Enterprise Value/EBITDA;6.86;14.73;12.27;6.98;6.71;13.18;11.09;10.37;11.60;9.28;9.75;10.74;—
