Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;5.55;5.62;6.64;5.92;4.52;4.54;5.59;4.32;5.36;5.94;7.11;5.08;3.07
Price/Earnings;19.50;19.38;22.58;19.34;15.44;16.99;17.20;12.79;15.44;17.03;17.34;15.53;25.84
Price/Cash Flow;15.71;18.83;18.49;17.83;13.02;49.85;100.73;16.80;17.89;18.21;21.98;38.29;17.36
Price/Book;4.41;4.35;4.84;4.29;3.83;3.81;4.65;3.40;4.19;4.84;5.77;4.16;4.27
Price/Forward Earnings;18.52;17.18;19.34;17.73;14.66;14.84;17.92;12.27;15.02;15.29;16.56;15.05;—
PEG Ratio;1.50;1.26;1.59;1.74;1.79;2.23;1.75;1.36;2.93;3.00;1.66;3.35;—
Earnings Yield %;5.13;5.16;4.43;5.17;6.48;5.89;5.81;7.82;6.48;5.87;5.77;6.52;—
Enterprise Value (Bil);13.39;15.86;20.26;20.77;16.74;16.92;23.56;19.89;26.59;32.46;43.49;24.29;—
Enterprise Value/EBIT;11.01;11.62;13.00;11.22;8.70;9.45;11.83;8.46;11.39;12.63;14.84;10.67;—
Enterprise Value/EBITDA;10.42;10.97;12.31;10.60;8.18;8.80;11.05;7.95;10.59;11.70;13.92;9.99;—
