Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;7.51;5.45;4.85;5.73;3.66;4.93;4.07;4.65;3.76;4.59;4.76;4.30;3.07
Price/Earnings;35.85;27.76;25.96;31.90;19.28;26.90;20.19;22.14;19.72;35.12;42.21;24.56;25.84
Price/Cash Flow;20.74;15.22;14.39;18.08;10.28;13.83;11.48;13.20;11.29;16.34;19.56;13.13;17.36
Price/Book;7.60;5.51;4.49;6.92;5.06;7.91;6.60;7.57;4.82;4.86;5.63;6.20;4.27
Price/Forward Earnings;20.33;16.95;17.57;19.84;13.93;17.48;15.08;15.24;13.26;17.18;16.13;15.42;—
PEG Ratio;1.01;0.94;1.29;1.22;0.83;1.59;2.21;1.52;1.66;1.04;1.00;1.60;—
Earnings Yield %;2.79;3.60;3.85;3.13;5.19;3.72;4.95;4.52;5.07;2.85;2.37;4.31;—
Enterprise Value (Bil);7.89;7.12;6.37;8.84;5.89;8.57;7.20;8.69;7.52;10.41;11.40;8.34;—
Enterprise Value/EBIT;22.51;16.34;14.78;17.90;10.66;15.40;12.47;14.26;14.50;26.01;31.90;16.44;—
Enterprise Value/EBITDA;21.24;14.99;13.52;16.37;9.73;13.98;11.28;13.00;12.81;20.98;24.45;14.22;—
