Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;1.86;1.58;2.29;1.85;3.32;1.71;0.78;1.48;7.80;4.36;2.82;3.07
Price/Earnings;—;63.49;39.14;11.41;—;254.17;13.16;10.94;11.50;—;9.10;37.37;25.84
Price/Cash Flow;—;3.33;1.49;2.71;0.83;—;24.13;—;7.87;—;115.68;79.03;17.36
Price/Book;—;7.45;15.45;12.81;8.72;14.12;12.98;8.12;12.55;5.03;4.79;9.99;4.27
Price/Forward Earnings;—;7.81;13.81;9.30;5.78;9.39;8.48;5.56;13.05;14.75;19.84;11.39;—
PEG Ratio;—;—;—;—;—;6.90;—;—;—;—;—;—;—
Earnings Yield %;—;1.58;2.55;8.76;-0.38;0.39;7.60;9.14;8.70;-1.94;10.99;4.64;—
Enterprise Value (Bil);—;12.07;12.70;19.59;19.18;5.93;7.94;8.42;10.27;18.63;24.51;10.92;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;9.05;8.75;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;9.05;7.55;—
