Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.12;1.98;1.98;1.98;2.56;2.58;2.85;2.19;2.48;3.05;3.77;2.60;3.07
Price/Earnings;20.52;21.03;21.08;23.73;34.56;28.50;28.60;42.78;47.90;37.50;37.15;35.92;25.84
Price/Cash Flow;13.03;13.36;13.99;11.66;19.89;17.70;18.13;20.70;15.94;15.62;15.85;17.59;17.36
Price/Book;2.42;2.48;2.47;2.31;3.32;3.27;3.43;3.14;3.67;4.02;4.91;3.47;4.27
Price/Forward Earnings;14.51;16.34;15.36;—;19.84;19.42;21.19;17.57;20.79;22.62;25.71;20.92;—
PEG Ratio;0.78;0.82;1.10;—;1.32;1.39;1.51;1.46;1.73;2.26;2.85;1.75;—
Earnings Yield %;4.87;4.75;4.74;4.21;2.89;3.51;3.50;2.34;2.09;2.67;2.69;2.92;—
Enterprise Value (Bil);0.62;0.75;0.75;0.78;1.37;1.52;1.84;1.86;2.44;2.83;3.52;2.08;—
Enterprise Value/EBIT;17.08;13.08;12.55;15.59;22.38;17.73;21.39;22.23;33.08;25.39;25.41;23.42;—
Enterprise Value/EBITDA;10.81;9.04;8.78;10.23;14.85;12.77;14.81;14.39;16.56;15.01;16.30;14.50;—
