Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.54;4.83;4.89;5.38;6.13;6.19;8.20;7.11;8.38;7.93;7.85;7.07;1.50
Price/Earnings;3.14;—;24.70;29.23;16.06;8.75;8.65;7.48;12.62;11.38;19.01;9.37;24.83
Price/Cash Flow;4.92;5.94;5.81;6.26;8.36;7.46;11.33;15.97;9.25;11.98;13.60;9.97;11.13
Price/Book;0.69;0.95;1.03;1.18;1.24;1.17;1.20;1.06;1.12;0.85;0.80;1.00;1.87
Price/Forward Earnings;8.53;13.26;14.08;14.75;15.38;15.67;17.61;15.11;14.37;16.69;17.54;15.20;—
PEG Ratio;3.29;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;31.83;-0.73;4.05;3.42;6.23;11.43;11.56;13.36;7.92;8.79;5.26;11.40;—
Enterprise Value (Bil);10.43;10.32;10.66;12.73;14.11;14.56;16.20;16.43;18.83;18.16;18.20;16.27;—
Enterprise Value/EBIT;8.23;43.02;22.41;24.74;18.06;13.16;10.18;10.33;13.83;15.68;30.14;12.73;—
Enterprise Value/EBITDA;8.19;39.87;21.52;24.01;17.20;12.23;10.05;9.37;13.14;14.81;26.01;11.89;—
