Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.61;0.73;0.75;0.67;0.77;0.75;0.68;0.95;0.67;0.67;0.65;0.76;1.89
Price/Earnings;14.27;16.97;17.19;16.73;20.99;18.43;17.14;21.69;17.28;13.69;13.37;18.20;18.67
Price/Cash Flow;10.58;8.57;10.93;9.55;11.43;11.25;13.98;13.88;10.35;8.69;8.48;11.88;10.50
Price/Book;3.21;3.72;3.50;3.38;3.79;3.45;2.97;4.23;2.96;2.78;2.71;3.29;1.64
Price/Forward Earnings;12.90;14.86;16.92;16.72;19.19;18.15;18.55;24.04;16.95;17.21;16.81;19.35;—
PEG Ratio;2.10;3.72;4.23;4.18;—;—;—;5.20;7.89;—;—;—;—
Earnings Yield %;7.01;5.89;5.82;5.98;4.76;5.42;5.83;4.61;5.79;7.30;7.48;5.60;—
Enterprise Value (Bil);4.36;5.47;5.75;5.38;6.55;6.46;5.80;8.34;6.26;6.60;6.44;6.73;—
Enterprise Value/EBIT;9.33;11.11;10.86;10.85;13.43;12.24;11.69;15.10;12.29;10.78;10.53;12.62;—
Enterprise Value/EBITDA;6.88;7.91;8.03;7.71;9.38;8.59;7.70;10.26;7.89;7.19;7.02;8.49;—
