Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.84;0.75;1.09;1.25;1.88;1.47;1.76;1.21;1.28;1.43;1.94;1.54;1.50
Price/Earnings;18.74;10.72;13.88;16.41;25.46;28.11;28.54;15.64;17.57;20.48;27.79;23.16;24.83
Price/Cash Flow;6.57;18.26;11.60;12.67;27.60;53.41;34.33;10.64;11.47;9.62;13.06;22.96;11.13
Price/Book;2.17;1.88;2.59;2.86;4.45;4.94;5.47;3.58;3.39;3.21;4.35;4.34;1.87
Price/Forward Earnings;12.36;5.90;11.83;—;—;—;—;—;—;—;—;—;—
PEG Ratio;4.12;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.34;9.33;7.20;6.09;3.93;3.56;3.50;6.39;5.69;4.88;3.60;4.75;—
Enterprise Value (Mil);80.36;85.07;138.56;169.69;326.22;519.95;684.43;525.73;616.64;641.66;853.02;598.34;—
Enterprise Value/EBIT;8.33;6.84;8.19;8.94;15.13;18.42;18.82;10.50;11.84;13.77;18.31;15.09;—
Enterprise Value/EBITDA;7.33;5.95;7.55;8.22;13.28;14.64;15.26;8.99;9.59;10.45;13.90;12.29;—
