Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.12;1.26;1.55;1.70;1.80;1.88;2.32;2.39;2.67;2.63;2.52;2.35;3.01
Price/Earnings;19.02;19.73;26.66;44.11;21.84;30.88;19.61;15.23;20.64;19.41;14.42;20.22;25.53
Price/Cash Flow;6.76;8.19;9.42;15.56;11.77;12.95;14.52;13.43;13.43;12.46;10.36;13.10;17.03
Price/Book;1.70;2.17;2.70;3.43;4.32;4.95;5.62;4.91;4.70;4.81;4.93;4.84;4.19
Price/Forward Earnings;15.27;11.24;12.77;17.73;19.96;21.79;23.75;20.24;22.12;18.45;19.88;22.11;—
PEG Ratio;1.53;1.12;1.13;1.57;1.66;1.81;1.98;1.69;1.85;1.54;1.66;1.84;—
Earnings Yield %;5.26;5.07;3.75;2.27;4.58;3.24;5.10;6.57;4.84;5.15;6.94;5.20;—
Enterprise Value (Bil);4.19;4.79;5.96;7.45;8.09;8.50;10.10;10.76;11.68;11.84;12.53;10.56;—
Enterprise Value/EBIT;11.73;12.59;15.67;16.61;13.33;18.24;17.67;17.14;20.01;15.20;12.32;17.28;—
Enterprise Value/EBITDA;7.80;8.41;10.43;11.03;9.66;12.01;12.27;12.22;14.11;11.43;9.70;12.21;—
