Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.76;0.76;1.12;1.20;1.28;1.23;1.03;0.97;0.89;0.98;1.45;1.03;3.07
Price/Earnings;11.31;11.72;21.33;24.73;19.40;17.60;14.00;14.23;13.75;16.22;29.77;16.19;25.84
Price/Cash Flow;9.87;14.85;21.30;13.95;12.24;10.93;20.11;11.58;6.86;6.46;6.95;10.87;17.36
Price/Book;2.03;2.09;3.61;4.13;5.04;4.72;3.84;3.70;3.62;3.38;4.52;3.88;4.27
Price/Forward Earnings;12.66;11.39;16.45;17.51;17.54;15.77;12.67;11.00;12.29;12.99;15.95;13.47;—
PEG Ratio;0.87;3.07;1.52;1.17;2.39;1.43;2.45;1.15;0.65;11.50;6.54;2.86;—
Earnings Yield %;8.84;8.53;4.69;4.04;5.15;5.68;7.14;7.03;7.27;6.16;3.36;6.57;—
Enterprise Value (Bil);4.63;4.68;8.40;9.45;10.26;10.14;9.23;9.40;13.73;13.27;16.12;11.38;—
Enterprise Value/EBIT;5.63;5.79;10.98;13.42;12.26;11.16;10.17;9.69;13.02;16.39;24.62;12.70;—
Enterprise Value/EBITDA;4.78;4.90;9.11;10.92;10.31;9.50;8.59;8.27;10.27;12.15;17.12;10.12;—
