Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;5.59;5.48;6.43;6.65;6.82;10.39;9.05;8.48;11.79;11.34;11.01;9.78;3.07
Price/Earnings;24.50;24.40;29.07;28.30;25.45;39.79;34.95;31.43;40.45;37.28;36.80;35.37;25.84
Price/Cash Flow;12.92;13.82;15.13;16.01;17.37;23.29;20.97;21.62;34.09;28.03;26.95;24.73;17.36
Price/Book;2.39;2.27;2.67;2.89;2.99;4.32;3.71;3.34;4.55;4.30;4.11;3.88;4.27
Price/Forward Earnings;22.68;19.31;20.41;25.77;—;—;—;27.62;—;36.36;35.09;—;—
PEG Ratio;—;3.22;3.40;4.30;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.08;4.10;3.44;3.53;3.93;2.51;2.86;3.18;2.47;2.68;2.72;2.86;—
Enterprise Value (Mil);306.50;307.94;349.81;379.46;405.70;568.98;525.94;506.30;700.83;714.56;718.56;583.50;—
Enterprise Value/EBIT;15.77;15.36;17.30;17.24;19.06;25.55;24.27;23.58;31.75;31.20;32.55;26.51;—
Enterprise Value/EBITDA;12.63;12.21;13.54;13.61;14.82;19.88;18.55;17.82;23.68;23.09;23.63;19.98;—
