Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.27;1.66;2.27;1.77;1.35;1.96;2.00;1.59;2.04;2.59;2.83;2.01;3.07
Price/Earnings;17.35;17.93;26.57;23.02;22.16;24.16;24.81;22.69;27.04;34.78;31.80;26.23;25.84
Price/Cash Flow;13.23;21.03;21.54;38.68;12.42;16.52;25.38;23.29;16.89;14.62;16.74;19.38;17.36
Price/Book;2.24;2.84;3.73;2.82;2.27;2.91;3.06;2.70;3.43;3.95;4.29;3.19;4.27
Price/Forward Earnings;13.99;15.29;20.28;17.79;16.10;21.60;20.88;17.51;24.21;30.21;26.53;22.83;—
PEG Ratio;0.78;—;—;—;—;—;—;3.50;—;—;—;—;—
Earnings Yield %;5.76;5.58;3.76;4.34;4.51;4.14;4.03;4.41;3.70;2.88;3.14;3.88;—
Enterprise Value (Bil);1.05;1.52;2.20;1.93;1.41;1.91;2.31;2.16;2.81;3.20;3.70;2.46;—
Enterprise Value/EBIT;11.09;12.08;17.93;16.24;18.88;16.99;19.98;17.61;21.44;26.77;25.14;20.30;—
Enterprise Value/EBITDA;8.80;9.87;14.25;12.44;12.72;12.92;15.11;13.36;16.69;20.55;20.11;15.54;—
