Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.60;0.50;0.73;0.82;0.62;0.91;0.85;0.97;1.21;0.97;1.13;0.96;3.07
Price/Earnings;14.84;12.27;17.01;21.12;18.81;24.00;20.92;17.85;25.88;23.16;27.48;21.93;25.84
Price/Cash Flow;8.02;5.36;10.34;15.34;6.85;11.72;11.02;21.80;25.02;7.90;8.91;14.67;17.36
Price/Book;1.28;1.07;1.47;1.63;1.31;1.91;1.68;1.87;2.52;1.93;2.26;1.94;4.27
Price/Forward Earnings;12.24;9.68;11.04;—;—;17.48;16.61;15.80;19.96;17.61;19.65;17.55;—
PEG Ratio;0.89;0.67;0.76;—;—;1.75;1.66;1.58;2.00;—;—;1.69;—
Earnings Yield %;6.74;8.15;5.88;4.73;5.31;4.17;4.78;5.60;3.86;4.32;3.64;4.65;—
Enterprise Value (Bil);0.54;0.55;0.74;0.90;1.00;1.32;1.20;1.45;2.12;1.93;2.15;1.59;—
Enterprise Value/EBIT;9.48;8.40;11.22;14.10;14.06;16.33;14.24;17.51;20.80;20.11;21.54;17.77;—
Enterprise Value/EBITDA;6.92;6.12;8.38;10.61;9.63;11.89;10.58;13.24;16.20;15.09;16.06;13.36;—
