Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.32;1.39;1.50;1.77;1.65;1.91;2.35;2.28;2.97;2.77;2.74;2.45;3.07
Price/Earnings;10.99;16.42;19.64;16.59;16.19;69.96;19.21;18.83;21.93;21.57;18.64;27.31;25.84
Price/Cash Flow;4.63;5.44;5.78;6.19;5.94;7.17;8.57;7.26;10.08;10.76;13.68;8.85;17.36
Price/Book;1.36;1.36;1.45;1.76;1.62;1.79;2.00;1.94;2.37;2.03;2.03;2.02;4.27
Price/Forward Earnings;12.97;11.52;12.21;17.12;15.58;17.24;18.90;18.15;21.51;17.92;18.12;18.88;—
PEG Ratio;3.49;3.34;1.46;2.11;2.25;11.58;0.61;3.41;3.61;2.74;2.96;3.62;—
Earnings Yield %;9.10;6.09;5.09;6.03;6.18;1.43;5.21;5.31;4.56;4.64;5.36;4.40;—
Enterprise Value (Bil);36.89;38.86;41.15;48.54;48.33;51.65;57.32;60.93;75.58;74.12;78.37;64.56;—
Enterprise Value/EBIT;10.88;13.83;15.90;13.69;13.55;41.50;16.16;19.53;24.01;24.60;23.06;24.31;—
Enterprise Value/EBITDA;7.11;8.22;9.22;8.72;8.42;15.06;10.29;11.21;13.22;12.63;12.39;12.41;—
