Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.48;0.57;0.64;0.52;0.69;0.83;0.63;0.63;0.69;0.66;0.70;0.69;3.01
Price/Earnings;16.47;10.71;10.68;16.60;13.64;15.70;35.00;11.42;16.12;21.41;15.89;21.75;25.53
Price/Cash Flow;4.84;4.16;—;—;3.59;5.11;324.84;14.30;14.77;8.58;6.31;35.50;17.03
Price/Book;1.14;1.12;1.13;0.89;1.12;1.35;1.02;1.01;1.09;0.96;1.05;1.07;4.19
Price/Forward Earnings;10.21;6.01;14.01;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;—;3.25;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.07;9.34;9.36;6.03;7.33;6.37;2.86;8.75;6.20;4.67;6.29;5.76;—
Enterprise Value (Bil);1.83;1.52;1.99;1.90;1.87;1.81;1.74;1.80;1.91;1.77;1.82;1.72;—
Enterprise Value/EBIT;9.99;6.59;8.06;14.32;9.83;9.39;8.66;9.32;11.91;17.15;12.11;10.41;—
Enterprise Value/EBITDA;8.00;5.52;6.85;11.25;8.20;7.89;7.35;7.87;9.68;12.32;9.34;8.42;—
