Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;5.85;6.05;9.39;7.43;7.34;7.08;7.12;5.95;6.13;10.37;16.30;7.67;3.07
Price/Earnings;24.77;22.43;33.59;25.77;26.59;37.36;24.37;29.66;20.90;67.09;130.85;116.25;25.84
Price/Cash Flow;19.31;17.83;26.95;22.28;22.36;19.88;19.23;15.49;18.79;53.03;356.92;89.13;17.36
Price/Book;9.74;7.83;9.40;6.78;7.42;7.33;6.54;7.90;14.29;18.57;19.29;11.53;4.27
Price/Forward Earnings;15.50;17.09;23.64;18.59;18.28;19.72;21.01;16.92;17.79;38.61;57.80;30.76;—
PEG Ratio;0.63;0.93;1.01;0.80;1.11;1.17;1.21;1.21;1.22;9.98;0.55;3.41;—
Earnings Yield %;4.04;4.46;2.98;3.88;3.76;2.68;4.10;3.37;4.78;1.49;0.76;3.30;—
Enterprise Value (Bil);21.45;27.16;56.14;56.90;63.92;75.27;87.12;80.17;86.58;92.24;93.43;85.64;—
Enterprise Value/EBIT;16.75;14.89;24.62;19.17;20.72;27.24;19.54;14.80;15.92;44.73;66.69;27.33;—
Enterprise Value/EBITDA;16.07;14.38;23.60;18.12;19.26;24.57;18.14;13.74;14.36;34.10;45.84;22.38;—
