Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.73;1.07;1.39;1.56;1.68;1.54;6.67;5.31;2.74;2.54;5.04;3.91;1.50
Price/Earnings;—;76.27;228.67;55.73;41.24;43.74;48.31;154.63;61.40;—;14.97;68.02;24.83
Price/Cash Flow;9.79;48.15;18.75;13.71;11.41;14.18;14.67;13.96;22.72;—;9.47;15.83;11.13
Price/Book;1.30;2.20;3.10;2.51;2.56;2.84;2.37;1.44;1.81;1.64;1.99;1.90;1.87
Price/Forward Earnings;15.38;18.45;24.88;21.65;22.57;19.42;35.21;22.27;24.94;2,500.00;—;149.13;—
PEG Ratio;—;0.30;1.01;0.57;1.20;1.13;2.06;3.54;—;177.97;—;15.33;—
Earnings Yield %;-6.94;1.31;0.44;1.79;2.42;2.29;2.07;0.65;1.63;-18.82;-27.92;-1.97;—
Enterprise Value (Bil);5.05;6.56;8.44;8.98;9.58;9.08;14.82;9.50;13.55;8.83;9.48;11.23;—
Enterprise Value/EBIT;24.52;20.31;27.86;16.76;17.90;20.72;44.79;39.76;26.36;—;10.60;33.46;—
Enterprise Value/EBITDA;8.09;10.11;13.32;10.54;10.98;11.99;32.16;25.48;17.69;—;7.15;22.39;—
