Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.28;0.31;0.40;0.33;0.26;0.36;0.36;0.21;0.26;0.30;0.43;0.29;1.50
Price/Earnings;11.09;13.20;22.44;19.29;35.55;36.50;29.03;23.25;16.45;—;16.15;26.68;24.83
Price/Cash Flow;9.03;10.55;14.42;13.92;9.18;9.77;14.84;7.67;14.88;4.95;7.61;10.11;11.13
Price/Book;0.89;1.02;1.29;1.00;0.85;1.12;1.07;0.66;0.86;1.06;1.42;0.92;1.87
Price/Forward Earnings;8.96;9.69;13.28;13.16;11.05;13.85;11.75;7.78;9.35;11.72;14.97;11.22;—
PEG Ratio;0.85;0.86;1.18;1.16;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.02;7.58;4.46;5.19;2.81;2.74;3.44;4.30;6.08;-10.24;-4.85;1.70;—
Enterprise Value (Bil);5.81;6.83;7.95;6.95;6.32;7.22;6.94;5.06;6.73;6.61;7.75;6.32;—
Enterprise Value/EBIT;9.80;10.79;15.26;14.07;19.41;20.90;17.29;19.50;16.12;—;14.18;18.04;—
Enterprise Value/EBITDA;7.65;8.91;11.58;10.82;12.67;13.10;11.63;10.18;11.00;8.43;9.73;10.47;—
