Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.02;1.33;1.84;1.69;1.73;2.62;2.90;2.32;2.74;3.05;3.20;2.70;3.01
Price/Earnings;16.39;20.08;24.27;21.13;20.58;27.16;27.07;22.35;31.49;31.30;28.65;27.56;25.53
Price/Cash Flow;16.94;14.02;16.94;20.16;17.51;17.31;20.12;16.64;25.53;19.11;15.06;20.63;17.03
Price/Book;6.73;8.03;10.07;8.71;8.65;11.00;11.27;8.84;9.90;9.16;9.48;9.91;4.19
Price/Forward Earnings;12.67;13.74;17.24;18.02;—;16.72;25.06;17.15;23.81;27.10;31.55;22.88;—
PEG Ratio;0.85;1.06;1.33;1.39;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.10;4.98;4.12;4.73;4.86;3.68;3.69;4.47;3.18;3.19;3.49;3.67;—
Enterprise Value (Bil);1.94;2.61;3.65;3.62;4.25;6.13;6.98;5.94;9.06;10.60;11.93;7.66;—
Enterprise Value/EBIT;10.12;12.23;15.04;13.31;13.73;17.52;18.74;15.17;25.82;24.08;21.94;20.14;—
Enterprise Value/EBITDA;10.12;12.23;12.30;11.13;11.40;14.81;15.95;13.11;20.65;19.78;18.55;16.81;—
