Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;—;34.79;51.08;35.65;—;3.01
Price/Earnings;—;—;—;—;—;—;—;—;1,248.21;234.25;134.09;—;25.53
Price/Cash Flow;—;—;—;—;—;—;—;—;143.11;90.20;66.99;—;17.03
Price/Book;—;—;—;—;—;—;—;—;24.34;64.32;27.33;—;4.19
Price/Forward Earnings;—;—;—;—;—;—;—;—;222.22;106.38;88.50;—;—
PEG Ratio;—;—;—;—;—;—;—;—;3.11;1.48;4.63;—;—
Earnings Yield %;—;—;—;—;—;—;—;—;0.08;0.43;0.75;—;—
Enterprise Value (Bil);—;—;—;—;—;—;—;—;18.05;94.67;109.99;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;2,364.22;228.53;127.48;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;678.27;215.88;122.63;—;—
