Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.06;0.09;0.13;0.07;0.16;5.07;15.60;4.33;0.39;80.57;3.52;19.20;1.76
Price/Earnings;1.34;—;—;—;—;—;—;—;—;—;—;5.30;17.62
Price/Cash Flow;0.39;—;—;3.29;0.93;—;—;—;—;—;—;0.78;9.46
Price/Book;0.09;0.18;0.23;0.13;0.19;3.78;14.01;8.36;—;10.77;2.20;8.94;2.05
Price/Forward Earnings;5.85;—;—;—;—;—;—;—;—;—;—;—;—
PEG Ratio;0.99;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;74.38;—;—;—;—;-1,307.81;-54.48;—;—;—;-62.38;-436.86;—
Enterprise Value (Mil);31.16;—;—;—;—;160.78;163.93;—;—;—;728.20;170.01;—
Enterprise Value/EBIT;0.83;—;—;—;—;—;—;—;—;—;-3.79;—;—
Enterprise Value/EBITDA;0.53;—;—;—;—;—;—;—;—;—;-3.84;—;—
