Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.68;0.64;1.02;1.10;0.89;1.15;1.62;1.16;1.43;1.66;1.56;1.44;3.07
Price/Earnings;18.17;14.95;22.19;26.02;16.70;22.62;33.17;8.52;19.36;21.81;18.44;19.98;25.84
Price/Cash Flow;5.00;4.76;7.60;9.00;4.78;5.84;8.96;6.41;7.49;7.70;7.21;7.69;17.36
Price/Book;1.27;1.23;1.91;1.93;1.39;1.77;2.40;1.56;2.02;2.21;2.14;2.01;4.27
Price/Forward Earnings;14.14;12.59;16.78;16.81;15.13;22.32;27.10;12.95;—;—;—;20.54;—
PEG Ratio;—;1.20;2.00;2.00;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.50;6.69;4.51;3.84;5.99;4.42;3.01;11.74;5.17;4.59;5.42;5.45;—
Enterprise Value (Bil);0.37;0.41;0.67;0.76;0.61;0.77;1.11;0.85;1.14;1.34;1.27;1.06;—
Enterprise Value/EBIT;5.19;10.01;14.56;17.52;11.53;15.22;22.50;14.26;16.26;17.71;14.38;17.49;—
Enterprise Value/EBITDA;2.93;4.00;6.10;6.87;4.82;5.84;8.24;5.76;6.99;7.54;6.63;10.99;—
