Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.12;1.20;0.97;0.95;1.11;1.38;1.43;1.13;0.78;1.09;0.86;1.11;3.07
Price/Earnings;15.40;17.68;21.53;21.70;—;24.16;26.83;—;29.89;45.14;13.48;46.89;25.84
Price/Cash Flow;15.72;27.76;14.26;16.21;9.16;14.48;23.60;28.39;—;6.71;7.00;19.65;17.36
Price/Book;2.07;2.00;1.48;1.59;2.07;2.30;2.37;1.80;1.18;1.91;1.56;1.87;4.27
Price/Forward Earnings;11.96;14.03;13.28;13.77;15.95;18.05;—;—;12.25;13.95;11.72;15.93;—
PEG Ratio;0.60;0.80;0.75;0.78;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.49;5.66;4.64;4.61;-0.74;4.14;3.73;-1.25;3.35;2.22;7.42;2.82;—
Enterprise Value (Bil);0.94;1.13;0.91;0.99;1.10;1.39;1.48;1.11;0.60;0.96;0.80;1.05;—
Enterprise Value/EBIT;7.95;8.89;8.53;9.41;13.01;12.07;14.69;18.02;12.75;23.25;7.50;17.26;—
Enterprise Value/EBITDA;7.08;7.86;6.74;7.04;9.09;9.38;11.52;13.06;9.05;15.93;6.36;12.78;—
