Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.98;1.09;1.65;1.60;1.50;1.74;2.10;2.23;2.30;2.31;2.64;2.11;3.01
Price/Earnings;17.11;18.21;27.93;26.51;20.75;24.19;25.76;40.23;21.00;48.01;41.25;31.32;25.53
Price/Cash Flow;—;12.25;9.63;22.11;41.52;18.64;14.56;23.26;36.41;20.54;18.05;21.56;17.03
Price/Book;1.50;1.56;2.25;2.36;2.40;2.72;3.09;3.45;3.87;3.36;3.60;3.28;4.19
Price/Forward Earnings;13.46;14.66;23.31;21.28;18.21;20.16;22.94;20.58;19.16;24.10;24.57;22.17;—
PEG Ratio;0.80;1.17;2.12;2.13;1.82;2.02;2.29;2.06;—;—;—;2.22;—
Earnings Yield %;5.84;5.49;3.58;3.77;4.82;4.13;3.88;2.49;4.76;2.08;2.42;3.71;—
Enterprise Value (Bil);1.47;1.48;2.42;2.94;3.24;3.86;4.59;5.30;6.96;5.89;6.30;5.09;—
Enterprise Value/EBIT;12.83;11.11;18.52;17.29;13.11;16.10;17.80;16.73;16.61;36.23;30.06;19.09;—
Enterprise Value/EBITDA;9.36;8.50;14.14;13.41;10.64;12.92;14.43;14.11;13.32;19.77;17.81;13.95;—
