Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.27;1.26;1.17;1.34;1.37;1.76;1.80;1.47;1.91;1.94;1.75;1.83;3.01
Price/Earnings;21.35;14.86;10.30;19.16;14.67;19.51;20.65;13.45;20.58;14.69;10.07;18.09;25.53
Price/Cash Flow;10.57;7.86;10.17;11.55;12.25;12.85;11.91;9.44;12.27;8.94;7.27;11.58;17.03
Price/Book;2.59;2.22;2.01;2.31;2.22;2.70;2.77;2.11;2.53;2.48;2.40;2.64;4.19
Price/Forward Earnings;12.42;11.71;12.30;15.08;14.06;16.86;16.92;12.47;15.70;12.36;11.72;15.98;—
PEG Ratio;1.09;0.84;1.80;2.97;2.10;4.49;2.62;1.27;1.71;1.41;—;2.35;—
Earnings Yield %;4.68;6.73;9.71;5.22;6.82;5.13;4.84;7.43;4.86;6.81;9.93;5.73;—
Enterprise Value (Bil);13.25;12.29;10.92;13.35;13.78;16.16;16.84;14.68;18.31;19.39;19.60;17.72;—
Enterprise Value/EBIT;13.27;9.95;7.26;12.99;10.60;13.53;14.17;12.67;16.74;11.94;7.67;14.16;—
Enterprise Value/EBITDA;10.42;8.07;6.11;10.00;8.57;11.11;11.63;10.06;12.88;9.85;6.69;11.38;—
