Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.12;0.31;0.45;0.60;0.21;0.42;0.58;0.40;—;0.46;0.44;0.44;3.01
Price/Earnings;—;—;—;—;—;—;71.21;—;—;—;77.21;157.72;25.53
Price/Cash Flow;—;21.10;146.61;21.11;—;12.96;12.98;—;52.79;3.48;4.54;14.59;17.03
Price/Book;0.36;0.93;1.68;2.72;1.37;3.11;3.34;0.93;1.35;1.52;1.57;2.38;4.19
Price/Forward Earnings;-57.80;-21.74;31.15;31.95;—;—;—;—;—;—;20.88;—;—
PEG Ratio;—;—;3.46;3.55;—;—;—;—;—;—;2.32;—;—
Earnings Yield %;-88.54;-17.12;-4.31;-3.28;-31.56;-0.36;1.40;-16.24;—;-12.37;-8.43;-8.63;—
Enterprise Value (Mil);17.78;52.47;93.72;146.24;90.47;163.97;183.51;413.23;541.66;463.22;472.90;335.34;—
Enterprise Value/EBIT;—;—;—;—;—;87.36;49.03;—;—;—;34.34;-73.06;—
Enterprise Value/EBITDA;—;19.70;9.47;28.11;—;11.14;12.24;—;—;33.22;11.35;64.05;—
