Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.36;0.27;0.37;0.30;0.17;0.30;0.46;0.27;0.29;0.48;0.52;0.35;3.07
Price/Earnings;18.03;13.17;24.71;18.53;11.11;34.30;26.33;7.11;10.79;23.76;17.74;17.84;25.84
Price/Cash Flow;41.31;3.74;5.75;7.09;9.01;2.53;6.79;7.59;7.56;2.93;3.66;5.94;17.36
Price/Book;1.57;1.32;1.77;1.73;1.06;1.47;2.17;1.17;1.51;1.86;1.82;1.55;4.27
Price/Forward Earnings;11.93;9.36;14.49;13.64;10.93;22.47;22.17;9.23;12.41;19.27;15.90;17.17;—
PEG Ratio;0.56;0.74;1.14;1.08;2.80;—;—;0.47;2.29;—;—;—;—
Earnings Yield %;5.54;7.60;4.05;5.40;9.00;2.92;3.80;14.07;9.27;4.21;5.64;7.17;—
Enterprise Value (Bil);1.32;1.55;2.03;2.41;2.40;2.58;3.25;2.74;3.44;3.32;3.25;3.01;—
Enterprise Value/EBIT;17.35;13.58;22.73;19.12;16.54;33.42;24.16;15.81;13.79;22.60;17.87;20.52;—
Enterprise Value/EBITDA;10.16;8.27;11.47;9.96;8.34;11.04;11.17;7.68;8.16;10.16;9.12;10.81;—
