Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.02;1.11;1.24;1.12;0.99;1.47;1.36;1.20;1.14;0.93;1.77;1.25;3.01
Price/Earnings;6.32;19.85;30.11;18.43;—;—;20.55;7.95;21.64;—;19.44;20.83;25.53
Price/Cash Flow;4.64;4.45;6.19;6.29;4.42;5.92;8.20;5.92;8.92;5.65;6.52;6.67;17.03
Price/Book;2.03;1.92;2.33;2.25;1.95;3.06;3.38;3.00;2.07;2.01;2.24;2.52;4.19
Price/Forward Earnings;16.50;12.15;16.75;19.01;16.26;19.72;19.84;16.56;16.89;15.34;17.12;17.57;—
PEG Ratio;3.19;1.79;5.64;5.06;10.09;5.87;2.17;1.75;3.38;—;4.88;5.40;—
Earnings Yield %;15.83;5.04;3.32;5.43;-0.11;-1.70;4.87;12.58;4.62;-6.15;5.14;3.25;—
Enterprise Value (Bil);17.18;16.85;17.42;17.60;15.49;18.08;19.65;21.80;29.31;26.69;31.42;22.96;—
Enterprise Value/EBIT;9.72;12.71;13.15;13.38;42.67;126.43;14.72;21.35;20.04;—;21.33;25.60;—
Enterprise Value/EBITDA;6.49;7.09;7.52;7.61;11.77;14.33;8.41;9.52;10.74;27.20;11.69;15.38;—
