Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.04;2.01;2.16;2.58;2.68;3.23;3.44;3.44;3.95;3.66;3.59;3.50;3.07
Price/Earnings;11.81;12.86;15.57;17.84;17.30;20.60;22.28;19.63;25.43;19.68;20.17;21.27;25.84
Price/Cash Flow;6.60;8.70;8.23;8.89;10.07;12.01;10.94;10.26;13.08;13.35;11.28;11.75;17.36
Price/Book;1.28;1.24;1.40;1.71;1.67;1.89;2.05;1.98;2.18;1.89;1.92;1.99;4.27
Price/Forward Earnings;13.68;9.35;7.66;—;—;19.42;—;—;22.73;—;20.41;—;—
PEG Ratio;2.93;2.34;1.53;—;—;4.13;—;—;—;—;—;—;—
Earnings Yield %;8.46;7.77;6.42;5.61;5.78;4.85;4.49;5.09;3.93;5.08;4.96;4.74;—
Enterprise Value (Bil);3.62;3.76;4.16;4.86;5.05;5.71;6.25;6.26;6.96;6.51;6.67;6.32;—
Enterprise Value/EBIT;16.88;13.96;13.44;15.70;16.78;18.17;18.23;18.26;21.07;18.33;18.35;18.74;—
Enterprise Value/EBITDA;10.72;9.45;9.41;10.89;11.43;12.40;12.38;12.28;13.84;12.25;12.35;12.58;—
