Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.46;0.57;0.92;1.00;1.42;1.97;2.22;1.24;1.86;1.99;2.71;1.88;3.07
Price/Earnings;11.30;14.10;22.05;32.86;29.66;39.07;40.29;28.50;27.82;30.28;42.83;33.82;25.84
Price/Cash Flow;8.12;6.10;13.08;15.64;19.50;28.18;31.86;37.11;22.18;15.45;14.15;27.08;17.36
Price/Book;4.17;4.84;7.17;6.30;11.93;14.82;8.13;5.24;6.81;5.91;6.74;7.88;4.27
Price/Forward Earnings;10.32;10.80;16.26;18.25;22.99;30.03;29.15;15.97;20.20;24.21;30.58;25.69;—
PEG Ratio;0.94;0.90;1.35;2.17;—;1.67;1.46;1.07;1.62;2.19;1.62;1.64;—
Earnings Yield %;8.85;7.09;4.53;3.04;3.37;2.56;2.48;3.51;3.59;3.30;2.33;3.15;—
Enterprise Value (Bil);0.55;0.60;0.92;1.06;1.65;2.76;3.86;2.71;4.29;4.16;4.94;3.63;—
Enterprise Value/EBIT;8.00;9.90;14.65;20.95;20.24;27.23;30.11;19.72;23.45;23.36;31.98;25.09;—
Enterprise Value/EBITDA;5.94;7.13;10.55;14.04;15.13;20.11;21.77;13.95;17.51;16.68;21.76;18.18;—
