Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.31;2.26;3.26;2.35;2.19;3.04;2.32;3.19;2.45;2.73;3.02;2.73;3.07
Price/Earnings;13.73;19.42;26.69;19.08;18.91;25.64;18.47;24.73;24.75;31.80;28.96;24.91;25.84
Price/Cash Flow;14.47;26.37;35.87;24.39;24.25;28.54;16.71;29.99;34.24;15.52;21.94;24.77;17.36
Price/Book;2.23;3.87;5.19;3.86;3.15;4.35;3.27;4.23;3.19;3.36;3.81;3.67;4.27
Price/Forward Earnings;10.92;15.82;21.14;—;17.33;22.42;16.13;19.61;22.27;23.81;24.39;21.63;—
PEG Ratio;0.68;—;—;—;1.44;—;—;1.23;—;—;—;—;—
Earnings Yield %;7.28;5.15;3.75;5.24;5.29;3.90;5.41;4.04;4.04;3.14;3.45;4.13;—
Enterprise Value (Bil);0.62;1.26;2.00;1.67;1.58;2.43;1.95;2.92;2.44;2.66;3.23;2.48;—
Enterprise Value/EBIT;7.85;12.10;16.72;11.65;11.22;15.61;10.81;17.17;19.00;24.29;21.56;17.21;—
Enterprise Value/EBITDA;7.15;11.22;15.47;10.77;10.11;13.97;9.68;14.90;15.43;19.42;17.76;14.61;—
