Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.87;0.82;1.22;1.10;1.10;1.66;1.64;0.69;1.15;1.27;1.09;1.20;3.01
Price/Earnings;18.87;19.66;27.53;20.19;21.36;22.40;23.17;11.70;19.48;23.62;16.79;19.12;25.53
Price/Cash Flow;14.48;10.13;13.41;14.08;17.64;12.49;22.17;11.00;10.41;12.00;17.92;13.65;17.03
Price/Book;1.98;2.57;3.48;3.23;3.55;5.02;5.02;2.26;3.45;3.73;3.57;3.71;4.19
Price/Forward Earnings;13.97;15.22;17.54;17.24;16.64;18.55;19.05;9.99;16.53;16.56;16.18;16.20;—
PEG Ratio;1.00;1.01;1.17;1.15;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.30;5.09;3.63;4.95;4.68;4.46;4.32;8.55;5.13;4.23;5.96;5.45;—
Enterprise Value (Bil);0.55;0.72;1.14;1.26;1.57;2.61;3.27;1.89;2.99;3.93;4.28;2.88;—
Enterprise Value/EBIT;11.59;12.42;16.59;13.32;14.27;14.19;15.53;8.84;15.57;19.94;15.29;14.53;—
Enterprise Value/EBITDA;8.21;8.61;11.94;10.06;10.47;11.41;12.44;6.78;11.26;13.56;11.33;10.82;—
