Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;4.00;4.07;3.87;3.89;4.64;—;3.01
Price/Earnings;—;—;—;—;—;—;19.79;137.74;18.29;17.81;22.10;—;25.53
Price/Cash Flow;—;—;—;—;—;—;13.44;14.24;12.86;11.73;15.37;—;17.03
Price/Book;—;—;—;—;—;—;2.87;4.38;5.68;4.87;5.61;—;4.19
Price/Forward Earnings;—;—;—;—;—;—;15.48;14.29;14.16;14.14;15.80;—;—
PEG Ratio;—;—;—;—;—;—;3.23;1.68;2.62;2.91;3.30;—;—
Earnings Yield %;—;—;—;—;—;—;5.05;0.73;5.47;5.61;4.52;—;—
Enterprise Value (Bil);—;—;—;—;—;—;153.68;177.78;193.92;173.65;210.93;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;11.65;11.92;12.79;12.88;15.87;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;9.95;10.45;11.37;11.36;13.96;—;—
