Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.96;2.18;2.33;2.51;2.78;4.22;3.89;3.71;4.81;4.54;4.82;4.13;3.07
Price/Earnings;17.01;18.26;18.68;19.93;21.40;31.28;28.82;19.95;31.53;26.53;26.43;26.64;25.84
Price/Cash Flow;8.12;8.07;9.62;10.36;12.33;15.32;18.64;11.86;21.63;15.94;16.50;15.97;17.36
Price/Book;1.96;2.03;2.18;2.42;2.33;3.14;2.90;2.56;3.21;2.60;2.70;2.93;4.27
Price/Forward Earnings;17.79;14.56;13.39;20.75;19.76;—;27.40;—;—;—;—;22.11;—
PEG Ratio;5.93;3.64;3.35;5.18;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.88;5.48;5.35;5.02;4.67;3.20;3.47;5.01;3.17;3.77;3.78;3.82;—
Enterprise Value (Bil);1.40;1.49;1.66;1.89;1.91;2.54;2.48;2.44;3.24;3.04;3.25;2.72;—
Enterprise Value/EBIT;11.72;12.15;12.48;12.95;13.84;18.86;17.94;18.55;24.69;23.58;23.31;20.39;—
Enterprise Value/EBITDA;8.76;9.24;9.68;10.16;10.52;14.17;13.12;13.07;16.25;15.03;15.20;14.10;—
