Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;2.19;1.18;1.47;0.88;1.45;—;3.01
Price/Earnings;—;—;—;—;—;—;29.54;32.89;74.53;—;142.56;—;25.53
Price/Cash Flow;—;—;—;—;—;—;20.46;10.66;16.00;49.03;113.75;—;17.03
Price/Book;—;—;—;—;—;—;4.00;2.12;2.58;1.45;2.31;—;4.19
Price/Forward Earnings;—;—;—;—;—;—;—;—;119.05;-42.74;—;—;—
PEG Ratio;—;—;—;—;—;—;—;—;23.85;—;—;—;—
Earnings Yield %;—;—;—;—;—;—;3.39;3.04;1.34;-8.93;-5.61;1.01;—
Enterprise Value (Bil);—;—;—;—;—;—;1.92;1.24;1.51;1.04;1.43;1.39;—
Enterprise Value/EBIT;—;—;—;—;—;—;22.01;26.17;35.51;—;35.98;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;16.74;13.85;35.51;—;160.50;—;—
