Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.32;1.21;1.64;2.04;2.14;2.54;2.38;1.72;2.10;2.37;2.76;2.21;3.07
Price/Earnings;16.06;14.28;21.47;35.92;25.85;31.81;30.23;17.29;21.18;46.40;30.68;28.38;25.84
Price/Cash Flow;12.45;12.71;14.67;18.27;18.95;19.08;17.73;14.30;13.82;16.22;17.57;17.41;17.36
Price/Book;1.83;1.53;2.00;2.60;3.23;3.96;3.59;2.79;3.12;3.48;3.99;3.43;4.27
Price/Forward Earnings;14.79;12.77;15.70;—;18.48;22.62;19.01;15.95;21.37;23.47;29.67;21.22;—
PEG Ratio;1.48;2.45;2.68;—;2.23;2.93;2.37;4.23;15.36;4.60;2.76;4.53;—
Earnings Yield %;6.23;7.00;4.66;2.78;3.87;3.14;3.31;5.78;4.72;2.16;3.26;3.75;—
Enterprise Value (Bil);2.21;2.11;2.75;3.30;3.42;4.09;3.78;3.09;3.40;3.66;4.20;3.59;—
Enterprise Value/EBIT;11.68;11.01;15.85;24.99;19.99;23.54;23.11;15.02;18.78;35.36;25.45;22.44;—
Enterprise Value/EBITDA;9.41;8.79;12.25;17.88;15.59;18.56;17.83;12.04;14.35;23.81;19.53;16.89;—
