Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.44;0.45;0.61;0.53;0.63;0.82;0.97;0.66;0.62;0.71;0.83;0.72;1.50
Price/Earnings;9.01;10.66;14.62;13.31;15.96;18.74;17.39;12.83;11.22;13.30;17.38;13.80;24.83
Price/Cash Flow;12.13;8.67;8.75;7.08;11.66;13.43;12.31;12.40;9.48;8.90;17.20;11.48;11.13
Price/Book;0.86;0.81;1.10;0.94;1.05;1.45;1.77;1.18;1.07;1.20;1.34;1.25;1.87
Price/Forward Earnings;8.84;7.32;10.76;—;—;—;—;—;—;—;—;—;—
PEG Ratio;4.42;1.78;2.63;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;11.09;9.38;6.84;7.51;6.27;5.34;5.75;7.79;8.91;7.52;5.75;7.54;—
Enterprise Value (Mil);218.74;188.12;308.42;281.03;330.61;542.71;662.52;445.27;425.53;539.25;642.70;501.19;—
Enterprise Value/EBIT;5.07;4.84;7.97;7.42;9.31;13.32;12.52;8.41;7.19;9.05;11.92;9.54;—
Enterprise Value/EBITDA;3.96;4.84;7.97;5.17;6.45;9.54;9.79;6.54;5.73;6.96;8.61;7.31;—
