Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.29;0.22;0.32;0.27;0.17;0.29;0.43;0.28;0.29;0.44;0.47;0.33;3.07
Price/Earnings;14.66;11.01;21.25;16.28;11.12;33.19;24.98;7.34;10.60;21.73;15.88;16.87;25.84
Price/Cash Flow;33.57;3.13;4.94;6.23;9.01;2.45;6.44;7.84;7.43;2.68;3.28;5.81;17.36
Price/Book;1.28;1.10;1.53;1.52;1.06;1.42;2.05;1.21;1.49;1.70;1.63;1.48;4.27
Price/Forward Earnings;9.70;7.83;12.47;11.98;10.93;21.74;21.05;9.53;12.20;17.64;14.22;16.21;—
PEG Ratio;0.45;0.62;0.98;0.95;2.80;—;—;0.49;2.25;—;—;—;—
Earnings Yield %;6.82;9.09;4.71;6.14;9.00;3.01;4.00;13.62;9.43;4.60;6.30;7.40;—
Enterprise Value (Bil);1.32;1.55;2.03;2.41;2.40;2.58;3.25;2.74;3.44;3.32;3.25;3.01;—
Enterprise Value/EBIT;17.35;13.58;22.73;19.12;16.54;33.42;24.16;15.81;13.79;22.60;17.87;20.52;—
Enterprise Value/EBITDA;10.16;8.27;11.47;9.96;8.34;11.04;11.17;7.68;8.16;10.16;9.12;10.81;—
