Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.18;1.15;1.51;1.71;1.86;2.37;2.68;2.63;3.16;3.35;3.86;2.83;3.07
Price/Earnings;15.96;19.17;22.66;223.13;23.00;28.48;27.66;16.89;27.86;33.31;38.79;26.27;25.84
Price/Cash Flow;6.58;6.83;8.63;9.97;9.83;11.63;12.36;11.20;12.95;13.67;16.04;12.32;17.36
Price/Book;2.53;2.47;3.11;4.39;4.56;5.81;7.09;6.05;7.13;6.97;8.07;6.56;4.27
Price/Forward Earnings;14.08;13.57;17.01;20.12;18.98;22.68;24.63;20.04;24.45;25.32;29.41;24.04;—
PEG Ratio;1.96;1.92;2.17;2.48;2.60;2.90;2.47;1.93;3.07;3.11;3.09;2.77;—
Earnings Yield %;6.27;5.22;4.41;0.45;4.35;3.51;3.62;5.92;3.59;3.00;2.58;4.00;—
Enterprise Value (Bil);24.39;25.38;30.74;33.51;32.80;40.57;46.78;47.66;58.80;59.58;72.94;51.27;—
Enterprise Value/EBIT;11.96;14.17;15.92;32.82;19.64;19.49;18.84;17.86;22.35;25.74;30.23;20.82;—
Enterprise Value/EBITDA;7.50;8.22;9.42;14.36;11.23;12.04;12.21;11.57;14.07;15.10;17.56;12.98;—
