Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.74;0.55;0.66;0.68;0.49;0.48;0.50;0.57;0.41;0.38;0.49;0.43;3.01
Price/Earnings;11.81;10.04;13.71;15.38;12.77;15.34;14.46;11.08;11.79;—;21.50;14.22;25.53
Price/Cash Flow;7.06;5.96;8.02;7.05;6.28;3.83;5.32;4.92;4.71;4.12;5.42;4.40;17.03
Price/Book;1.93;1.62;2.05;2.12;1.65;1.71;1.81;2.01;1.49;1.33;1.67;1.53;4.19
Price/Forward Earnings;9.53;8.52;13.95;14.97;10.92;12.00;14.66;11.53;10.54;18.12;13.39;12.47;—
PEG Ratio;0.64;2.36;2.13;2.75;1.96;20.69;3.19;1.57;28.47;—;—;9.51;—
Earnings Yield %;8.47;9.96;7.30;6.50;7.83;6.52;6.91;9.03;8.48;-3.88;4.65;6.65;—
Enterprise Value (Bil);15.99;13.91;16.44;16.49;13.68;12.74;12.92;13.83;13.59;11.26;13.23;12.29;—
Enterprise Value/EBIT;7.82;6.92;9.03;10.03;9.14;10.19;9.77;9.57;12.06;—;25.06;44.69;—
Enterprise Value/EBITDA;5.88;4.92;6.09;6.51;5.67;5.82;5.66;5.67;6.62;15.88;9.55;7.28;—
