Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.97;1.12;1.35;1.44;1.79;2.23;2.22;1.92;2.22;3.70;3.95;2.48;3.01
Price/Earnings;15.54;15.18;17.60;20.27;19.91;24.80;29.31;20.58;25.62;26.99;27.75;24.86;25.53
Price/Cash Flow;7.08;6.67;8.57;10.22;7.52;11.00;11.09;9.55;12.84;15.55;11.53;11.55;17.03
Price/Book;1.75;1.70;2.14;2.45;2.45;2.49;2.77;2.62;2.89;3.06;2.95;2.69;4.19
Price/Forward Earnings;14.77;11.60;12.69;19.01;—;21.60;23.26;22.12;24.39;24.33;26.88;23.50;—
PEG Ratio;1.23;0.97;1.06;6.34;—;—;—;—;—;2.90;—;—;—
Earnings Yield %;6.44;6.59;5.68;4.93;5.02;4.03;3.41;4.86;3.90;3.71;3.60;4.08;—
Enterprise Value (Bil);0.57;0.60;0.78;0.97;1.15;1.40;1.70;1.84;2.26;2.65;2.82;1.95;—
Enterprise Value/EBIT;10.66;10.61;12.35;14.15;14.29;17.79;20.35;20.82;21.67;24.28;23.04;20.54;—
Enterprise Value/EBITDA;7.22;7.11;8.46;9.57;9.97;11.96;13.33;13.49;14.35;15.30;14.58;13.47;—
