Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.65;0.66;1.03;1.57;1.91;1.92;1.22;0.92;0.98;1.29;2.87;1.24;3.01
Price/Earnings;11.27;9.79;11.00;15.44;13.07;12.43;11.82;9.36;13.77;—;92.30;15.99;25.53
Price/Cash Flow;4.21;4.11;5.56;7.88;7.72;7.11;5.95;6.16;5.29;14.07;17.51;6.10;17.03
Price/Book;2.11;2.13;2.80;3.53;4.26;3.82;2.59;1.98;1.96;1.87;2.74;2.36;4.19
Price/Forward Earnings;8.10;7.38;11.34;11.55;10.87;11.40;10.06;9.85;10.06;45.25;—;15.73;—
PEG Ratio;1.01;0.79;1.22;1.24;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.87;10.21;9.09;6.48;7.65;8.05;8.46;10.68;7.26;-10.90;-15.62;5.85;—
Enterprise Value (Bil);2.79;2.81;4.49;7.34;9.53;9.85;10.01;8.13;10.07;8.13;9.45;8.93;—
Enterprise Value/EBIT;5.67;5.02;5.62;8.27;7.29;7.11;7.30;10.14;11.52;—;60.85;11.70;—
Enterprise Value/EBITDA;3.80;3.41;4.19;6.26;5.88;5.62;5.79;6.84;7.75;—;12.01;8.18;—
