Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.35;1.05;1.45;1.58;1.42;1.41;2.07;2.10;2.64;2.29;2.60;2.15;3.01
Price/Earnings;16.12;15.83;23.76;43.87;58.61;30.18;42.36;23.74;50.46;29.51;27.43;36.47;25.53
Price/Cash Flow;9.68;6.69;9.46;12.70;13.16;13.30;18.21;15.15;19.14;13.67;12.82;16.20;17.03
Price/Book;2.81;2.09;2.78;3.20;2.74;3.01;4.10;3.65;4.83;3.77;4.17;3.97;4.19
Price/Forward Earnings;12.55;9.35;14.33;18.48;15.36;14.77;19.69;17.24;20.53;18.02;17.61;18.14;—
PEG Ratio;0.91;0.93;1.43;1.85;—;—;2.15;2.14;—;—;—;—;—
Earnings Yield %;6.20;6.32;4.21;2.28;1.71;3.31;2.36;4.21;1.98;3.39;3.65;2.96;—
Enterprise Value (Bil);2.01;1.96;2.57;2.97;5.18;5.61;7.63;7.69;9.83;8.08;9.14;7.86;—
Enterprise Value/EBIT;11.96;12.46;16.74;23.76;62.02;24.51;28.05;26.33;32.97;23.41;21.76;28.08;—
Enterprise Value/EBITDA;7.39;7.17;9.51;12.83;25.68;12.81;15.80;15.74;19.94;15.42;15.18;16.21;—
