Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.25;2.25;2.14;2.39;2.38;2.52;2.14;1.88;3.05;3.24;3.08;2.54;3.07
Price/Earnings;19.10;15.81;22.34;20.99;17.93;18.56;92.48;18.30;14.64;20.61;19.35;28.11;25.84
Price/Cash Flow;7.88;7.59;6.86;6.90;6.87;8.47;8.24;6.66;10.69;10.68;9.30;8.85;17.36
Price/Book;2.27;2.03;1.94;2.25;2.06;1.98;2.01;1.83;2.44;2.29;2.29;2.12;4.27
Price/Forward Earnings;17.15;13.68;14.71;17.15;15.82;16.56;15.80;14.47;20.04;18.48;18.55;17.23;—
PEG Ratio;3.07;2.92;4.20;4.42;4.01;5.50;3.61;4.15;4.10;3.60;3.83;4.11;—
Earnings Yield %;5.25;6.24;4.48;4.76;5.58;5.39;1.08;5.46;6.83;4.85;5.17;4.75;—
Enterprise Value (Bil);59.85;60.05;60.04;68.78;69.40;91.74;97.37;90.88;112.22;113.78;116.91;101.12;—
Enterprise Value/EBIT;14.08;13.03;17.61;16.93;15.68;19.12;36.95;18.99;13.89;21.43;20.79;22.16;—
Enterprise Value/EBITDA;9.60;8.89;10.58;10.69;10.35;12.21;16.19;10.92;9.76;12.60;12.25;12.36;—
