Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.53;0.63;0.69;0.70;0.70;0.98;1.01;0.99;1.55;2.13;2.27;1.35;3.07
Price/Earnings;15.10;15.76;—;16.08;40.66;30.39;23.60;21.39;30.34;36.64;36.05;32.74;25.84
Price/Cash Flow;10.30;12.39;13.11;13.66;9.83;17.92;20.21;16.57;23.11;24.27;20.14;22.03;17.36
Price/Book;1.58;1.62;1.82;1.64;1.79;2.84;2.90;2.96;4.77;6.05;5.86;3.91;4.27
Price/Forward Earnings;11.57;11.30;16.61;14.29;14.20;19.61;20.92;18.12;—;—;—;22.99;—
PEG Ratio;1.05;0.87;1.28;1.24;1.24;1.63;1.74;1.21;—;—;—;1.62;—
Earnings Yield %;6.62;6.35;-0.11;6.22;2.46;3.29;4.24;4.67;3.30;2.73;2.77;3.48;—
Enterprise Value (Bil);1.41;1.70;1.89;1.74;1.59;2.65;2.86;3.00;4.87;6.67;7.01;4.12;—
Enterprise Value/EBIT;9.57;9.84;89.05;11.26;18.00;19.40;15.53;15.61;25.57;27.51;27.09;21.96;—
Enterprise Value/EBITDA;6.95;7.49;22.54;8.32;12.00;14.55;12.44;12.99;22.21;24.97;24.85;18.16;—
