Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.51;0.61;1.00;0.66;0.73;0.95;0.92;0.83;0.93;1.05;1.09;0.90;3.07
Price/Earnings;15.70;33.31;27.51;17.95;18.55;26.93;20.27;12.87;16.54;20.12;15.74;18.03;25.84
Price/Cash Flow;—;21.91;24.43;14.39;10.09;13.28;25.37;17.43;10.38;13.49;32.59;16.85;17.36
Price/Book;1.37;1.53;2.52;1.58;1.46;1.60;1.65;1.51;1.56;1.53;1.77;1.52;4.27
Price/Forward Earnings;14.84;15.24;19.08;16.23;15.53;22.12;23.04;15.34;—;—;—;16.85;—
PEG Ratio;1.10;1.27;1.91;1.62;1.55;2.21;2.31;1.53;—;—;—;1.68;—
Earnings Yield %;6.37;3.00;3.63;5.57;5.39;3.71;4.93;7.77;6.05;4.97;6.35;5.80;—
Enterprise Value (Bil);0.59;0.59;1.11;0.73;0.71;0.82;0.91;0.91;1.00;1.03;1.40;0.91;—
Enterprise Value/EBIT;10.60;19.95;17.92;11.18;11.14;16.13;12.33;10.10;11.03;12.99;10.97;11.72;—
Enterprise Value/EBITDA;8.52;13.47;14.53;9.05;8.92;12.06;10.20;8.55;9.25;10.50;9.47;9.76;—
