Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.57;0.23;0.36;0.49;1.02;1.07;1.73;0.99;1.04;2.05;3.11;1.42;3.07
Price/Earnings;—;—;—;—;104.58;10.67;42.23;13.76;21.85;—;60.98;24.97;25.84
Price/Cash Flow;2.87;4.09;4.53;5.09;6.72;7.07;11.04;5.79;6.60;18.94;14.51;9.74;17.36
Price/Book;0.54;1.90;2.39;3.02;4.38;2.47;3.82;2.03;2.68;4.60;5.61;3.22;4.27
Price/Forward Earnings;25.45;15.08;-8.90;29.76;19.05;14.95;30.21;12.52;13.93;21.23;26.81;19.67;—
PEG Ratio;14.80;0.22;—;0.43;—;—;1.77;—;—;—;—;—;—
Earnings Yield %;-1.61;-156.17;-95.38;-5.24;0.96;9.37;2.37;7.27;4.58;-3.98;1.64;3.41;—
Enterprise Value (Bil);3.62;5.50;5.39;4.74;5.42;5.10;6.85;5.43;7.82;9.22;11.01;7.04;—
Enterprise Value/EBIT;17.00;—;—;19.28;23.41;19.20;23.40;15.75;17.24;—;28.30;27.08;—
Enterprise Value/EBITDA;8.84;—;—;9.23;12.33;11.05;13.52;9.69;10.80;33.99;16.49;15.01;—
