Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.16;1.69;2.06;2.51;1.53;2.19;3.80;2.14;2.52;3.70;4.44;2.85;3.01
Price/Earnings;13.12;12.20;34.75;26.27;20.88;32.27;35.05;26.35;23.18;500.94;54.53;66.55;25.53
Price/Cash Flow;27.86;21.07;15.55;16.65;13.27;11.39;24.35;25.47;15.65;18.22;19.16;20.06;17.03
Price/Book;1.56;1.93;2.13;2.51;1.61;2.20;3.94;2.21;2.53;2.94;3.55;2.77;4.19
Price/Forward Earnings;12.42;16.61;7.44;21.88;3.37;4.74;—;—;—;—;25.00;—;—
PEG Ratio;0.84;1.39;0.77;1.82;0.77;0.55;—;—;—;—;—;—;—
Earnings Yield %;7.62;8.20;2.88;3.81;4.79;3.10;2.85;3.80;4.31;0.20;1.83;2.83;—
Enterprise Value (Bil);0.66;0.83;1.03;1.34;0.92;1.29;2.94;1.91;2.31;2.77;3.50;2.27;—
Enterprise Value/EBIT;14.44;20.91;18.82;16.37;11.01;16.44;23.00;18.44;18.53;185.06;34.89;34.72;—
Enterprise Value/EBITDA;9.44;12.43;12.74;12.36;7.99;11.21;17.22;12.71;13.08;36.73;20.45;17.52;—
