Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.59;0.65;0.49;0.29;0.14;0.48;0.53;0.17;0.14;0.24;0.38;0.31;3.07
Price/Earnings;32.43;11.87;22.48;—;—;—;—;—;—;—;95.83;107.50;25.84
Price/Cash Flow;24.75;9.12;6.01;9.47;3.14;6.91;—;—;7.83;4.77;13.44;8.14;17.36
Price/Book;2.09;1.70;1.40;0.89;0.52;1.87;2.16;0.94;0.89;1.76;3.00;1.58;4.27
Price/Forward Earnings;8.60;7.76;16.61;212.77;-35.84;112.36;—;—;—;-30.40;30.30;—;—
PEG Ratio;0.61;0.97;2.08;26.58;—;—;—;—;—;—;—;—;—
Earnings Yield %;3.08;8.43;4.45;-7.62;-33.50;-14.45;-6.06;-5.58;-18.23;-23.05;-4.28;-18.18;—
Enterprise Value (Bil);1.02;1.45;1.26;0.92;0.53;0.89;1.06;0.64;0.67;0.69;0.90;0.81;—
Enterprise Value/EBIT;11.57;6.98;8.33;—;—;—;—;20.90;—;—;59.11;-161.48;—
Enterprise Value/EBITDA;7.81;5.54;5.58;27.25;—;16.29;18.91;7.26;12.90;35.27;13.15;20.86;—
