Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.27;0.29;0.39;0.50;0.50;0.54;0.54;0.72;0.42;0.53;0.56;0.59;1.50
Price/Earnings;—;9.85;17.99;8.02;43.43;32.12;21.00;214.00;168.00;149.58;34.55;99.30;24.83
Price/Cash Flow;2.84;2.66;4.49;5.65;5.39;6.10;5.71;7.60;6.65;2.72;1.91;6.24;11.13
Price/Book;1.30;1.47;2.03;2.01;2.91;2.98;2.59;3.46;1.86;1.96;2.00;2.76;1.87
Price/Forward Earnings;11.98;6.81;11.81;—;—;—;—;—;—;—;—;—;—
PEG Ratio;4.28;0.47;0.81;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-1.22;10.15;5.56;12.48;2.30;3.11;4.76;0.47;0.60;0.67;2.89;1.67;—
Enterprise Value (Bil);1.40;1.31;1.54;1.51;1.59;2.25;2.17;2.58;3.50;5.35;5.16;3.47;—
Enterprise Value/EBIT;12.55;10.92;—;9.25;20.89;20.83;16.68;44.57;31.51;31.17;23.39;30.76;—
Enterprise Value/EBITDA;5.87;5.36;13.21;5.12;8.57;9.41;8.23;13.72;12.28;10.03;8.76;11.83;—
